stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
21.318658,3844,-157.834227,3844,http://hea.thebus.org/nextbus.asp?s=3844,,,TANTALUS DR + 2402,0,
21.317216,3847,-157.836911,3847,http://hea.thebus.org/nextbus.asp?s=3847,,,TANTALUS DR + 2280,0,
21.317969,3846,-157.836116,3846,http://hea.thebus.org/nextbus.asp?s=3846,,,TANTALUS DR + 2328,0,
21.316819,3849,-157.839214,3849,http://hea.thebus.org/nextbus.asp?s=3849,,,TANTALUS DR + MOREIRA ST,0,
21.316754,3848,-157.838101,3848,http://hea.thebus.org/nextbus.asp?s=3848,,,TANTALUS DR + 2240,0,
21.379944,1873,-157.920827,1873,http://hea.thebus.org/nextbus.asp?s=1873,,,ALIIPOE DR + 99-636,0,
21.300349,301,-157.82814,301,http://hea.thebus.org/nextbus.asp?s=301,,,WILDER AVE + OPP EVELYN LN,0,
21.265973,4044,-157.791084,4044,http://hea.thebus.org/nextbus.asp?s=4044,,,PUU PANINI AVE + HUANUI ST,0,
21.266036,4045,-157.792594,4045,http://hea.thebus.org/nextbus.asp?s=4045,,,HUANUI ST + HUNALEWA ST,0,
21.266831,4046,-157.794701,4046,http://hea.thebus.org/nextbus.asp?s=4046,,,HUANUI ST + 22ND AVE,0,
21.267987,4047,-157.794165,4047,http://hea.thebus.org/nextbus.asp?s=4047,,,22ND AVE + ULUPUA PL,0,
21.274883,4040,-157.785486,4040,http://hea.thebus.org/nextbus.asp?s=4040,,,PAHOA AVE + KILAUEA AVE,0,
21.273681,4041,-157.788674,4041,http://hea.thebus.org/nextbus.asp?s=4041,,,HUNAKAI ST + PAHOA AVE,0,
21.269583,4042,-157.789194,4042,http://hea.thebus.org/nextbus.asp?s=4042,,,HUNAKAI ST + KILAUEA AVE,0,
21.268164,4043,-157.790673,4043,http://hea.thebus.org/nextbus.asp?s=4043,,,PUU PANINI AVE + KILAUEA AVE,0,
21.269621,4048,-157.793206,4048,http://hea.thebus.org/nextbus.asp?s=4048,,,22ND AVE + KILAUEA AVE,0,
21.271574,4049,-157.792075,4049,http://hea.thebus.org/nextbus.asp?s=4049,,,22ND AVE + OPP MAUNALOA AVE,0,
21.374821,3665,-157.763719,3665,http://hea.thebus.org/nextbus.asp?s=3665,,,MAUNAWILI RD + OPP AULOA RD,0,
21.415806,2051,-157.961069,2051,http://hea.thebus.org/nextbus.asp?s=2051,,,KOMO MAI DR + OPP 1840,0,
21.396159,3667,-157.731304,3667,http://hea.thebus.org/nextbus.asp?s=3667,,,KAILUA RD + AUMOE RD,0,
21.393988,3666,-157.733454,3666,http://hea.thebus.org/nextbus.asp?s=3666,,,KAILUA RD + OPP KAINALU DR,0,
21.36439,3661,-157.7677,3661,http://hea.thebus.org/nextbus.asp?s=3661,,,MAUNAWILI RD + 1170,0,
21.362586,3660,-157.766677,3660,http://hea.thebus.org/nextbus.asp?s=3660,,,MAUNAWILI RD + OPP 1843,0,
21.369106,3663,-157.765412,3663,http://hea.thebus.org/nextbus.asp?s=3663,,,MAUNAWILI RD + OPP LUNAHOOIA PL,0,
21.366954,3662,-157.76625,3662,http://hea.thebus.org/nextbus.asp?s=3662,,,MAUNAWILI RD + OPP LUNAHELU ST,0,
21.39609,3669,-157.72592,3669,http://hea.thebus.org/nextbus.asp?s=3669,,,KAWAILOA RD + OPP KAILUA BEACH PARK,0,
21.396739,3668,-157.728908,3668,http://hea.thebus.org/nextbus.asp?s=3668,,,KALAHEO AVE + KAILUA RD,0,
21.303794,2287,-157.853232,2287,http://hea.thebus.org/nextbus.asp?s=2287,,,ALAPAI TRANSIT CENTER (STOP 1),0,
21.323773,446,-157.875444,446,http://hea.thebus.org/nextbus.asp?s=446,,,DILLINGHAM BL + WAIAKAMILO RD,0,
21.399494,1468,-157.790247,1468,http://hea.thebus.org/nextbus.asp?s=1468,,,NAMOKU ST + NAKULUAI ST,0,
21.398622,2578,-157.918859,2578,http://hea.thebus.org/nextbus.asp?s=2578,,,KAONOHI ST + ONIKINIKI PL,0,
21.398559,2579,-157.921528,2579,http://hea.thebus.org/nextbus.asp?s=2579,,,KAONOHI ST + OPP MALUALUA ST,0,
21.367107,2577,-158.084376,2577,http://hea.thebus.org/nextbus.asp?s=2577,,,MAKAKILO DR + OPP KIKAHA ST,0,
21.371611,2572,-157.932649,2572,http://hea.thebus.org/nextbus.asp?s=2572,,,SALT LAKE BL + KAMEHAMEHA HWY,0,
21.366462,2570,-157.92911,2570,http://hea.thebus.org/nextbus.asp?s=2570,,,SALT LAKE BL + KAHUAPAANI ST,0,
21.36951,2571,-157.930298,2571,http://hea.thebus.org/nextbus.asp?s=2571,,,SALT LAKE BL + OPP KALALOA ST,0,
21.5711,2395,-157.875857,2395,http://hea.thebus.org/nextbus.asp?s=2395,,,KAMEHAMEHA HWY + 53-122,0,
21.606456,2378,-157.903851,2378,http://hea.thebus.org/nextbus.asp?s=2378,,,KAMEHAMEHA HWY + 53-972,0,
21.606029,2379,-157.90295,2379,http://hea.thebus.org/nextbus.asp?s=2379,,,KAMEHAMEHA HWY + MAKAO RD,0,
21.478776,4461,-158.00759,4461,http://hea.thebus.org/nextbus.asp?s=4461,,,WIKAO ST + 95-781,0,
21.293885,3691,-157.709565,3691,http://hea.thebus.org/nextbus.asp?s=3691,,,HAWAII KAI DR + KUMUKAHI PL,0,
21.613615,2374,-157.912316,2374,http://hea.thebus.org/nextbus.asp?s=2374,,,KAMEHAMEHA HWY + HAUULA HOMESTEAD RD,0,
21.612214,2375,-157.91131,2375,http://hea.thebus.org/nextbus.asp?s=2375,,,KAMEHAMEHA HWY + OPP HAUULA BEACH PA,0,
21.609452,2376,-157.909342,2376,http://hea.thebus.org/nextbus.asp?s=2376,,,KAMEHAMEHA HWY + KUKUNA RD,0,
21.607171,2377,-157.907206,2377,http://hea.thebus.org/nextbus.asp?s=2377,,,KAMEHAMEHA HWY + HAUULA ELEMENTARY S,0,
21.620213,2370,-157.915415,2370,http://hea.thebus.org/nextbus.asp?s=2370,,,KAMEHAMEHA HWY + OPP AHINALU PL,0,
21.618844,2371,-157.914559,2371,http://hea.thebus.org/nextbus.asp?s=2371,,,KAMEHAMEHA HWY + KAWAIPUNA ST,0,
21.617492,2372,-157.913859,2372,http://hea.thebus.org/nextbus.asp?s=2372,,,KAMEHAMEHA HWY + OPP PIPILANI PL,0,
21.615724,2373,-157.913218,2373,http://hea.thebus.org/nextbus.asp?s=2373,,,KAMEHAMEHA HWY + IMUA PL,0,
21.417284,3593,-157.746953,3593,http://hea.thebus.org/nextbus.asp?s=3593,,,KALAHEO AVE + KAINUI DR,0,
21.422355,3592,-157.747368,3592,http://hea.thebus.org/nextbus.asp?s=3592,,,MOKAPU RD + OPP KALAHEO AVE,0,
21.331648,3591,-157.877831,3591,http://hea.thebus.org/nextbus.asp?s=3591,,,MOKAUEA ST + N KING ST,0,
21.329701,3590,-157.879751,3590,http://hea.thebus.org/nextbus.asp?s=3590,,,MOKAUEA ST + AHUULA ST,0,
21.385294,2590,-157.943603,2590,http://hea.thebus.org/nextbus.asp?s=2590,,,KAONOHI ST + OPP PEARLRIDGE CENTER U,0,
21.405725,3596,-157.741599,3596,http://hea.thebus.org/nextbus.asp?s=3596,,,KALAHEO AVE + KALUAMOO ST,0,
21.408902,3595,-157.743475,3595,http://hea.thebus.org/nextbus.asp?s=3595,,,KALAHEO AVE + OMAO ST,0,
21.412875,3594,-157.745673,3594,http://hea.thebus.org/nextbus.asp?s=3594,,,KALAHEO AVE + OPP LAIKI PL,0,
21.394988,3599,-157.742773,3599,http://hea.thebus.org/nextbus.asp?s=3599,,,KUULEI RD + KAILUA RD,0,
21.39643,3598,-157.740654,3598,http://hea.thebus.org/nextbus.asp?s=3598,,,KUULEI RD + MALUNIU ST,0,
21.401745,2598,-157.934755,2598,http://hea.thebus.org/nextbus.asp?s=2598,,,KAAHELE ST + KAAHELE PL,0,
21.404072,2599,-157.931779,2599,http://hea.thebus.org/nextbus.asp?s=2599,,,AINANUI ST + KAAHELE ST,0,
21.377995,1876,-157.92583,1876,http://hea.thebus.org/nextbus.asp?s=1876,,,KAIMAKANI ST + ULUNE ST,0,
21.471552,4434,-158.001289,4434,http://hea.thebus.org/nextbus.asp?s=4434,,,MAKAIKAI ST + OPP AELIKE ST,0,
21.378586,1874,-157.92342,1874,http://hea.thebus.org/nextbus.asp?s=1874,,,ALIIPOE DR + OPP HOKEA ST,0,
21.471869,4436,-157.996938,4436,http://hea.thebus.org/nextbus.asp?s=4436,,,MAKAIKAI ST + OPP KAAPEHA ST,0,
21.380282,1872,-157.919043,1872,http://hea.thebus.org/nextbus.asp?s=1872,,,ALIIPOE DR + PAIHI ST,0,
21.284153,4430,-157.712852,4430,http://hea.thebus.org/nextbus.asp?s=4430,,,HAWAII KAI PARK & RIDE,0,
21.378475,1870,-157.915702,1870,http://hea.thebus.org/nextbus.asp?s=1870,,,HALAWA HEIGHTS RD + OPP ALIIPOE DR,0,
21.380133,1871,-157.917579,1871,http://hea.thebus.org/nextbus.asp?s=1871,,,ALIIPOE DR + 99-758,0,
21.303264,595,-157.855247,595,http://hea.thebus.org/nextbus.asp?s=595,,,KAPIOLANI BL + SOUTH ST,0,
21.477686,4439,-157.994583,4439,http://hea.thebus.org/nextbus.asp?s=4439,,,MEHEULA PKWY + LEHIWA DR,0,
21.475655,4438,-157.996851,4438,http://hea.thebus.org/nextbus.asp?s=4438,,,KAAPEHA ST + MEHEULA PKWY,0,
21.37838,1878,-157.930665,1878,http://hea.thebus.org/nextbus.asp?s=1878,,,MOANALUA RD + AIEA HEIGHTS DR,0,
21.379522,1879,-157.929721,1879,http://hea.thebus.org/nextbus.asp?s=1879,,,AIEA HEIGHTS DR + MOANALUA RD,0,
21.384298,977,-157.944747,977,http://hea.thebus.org/nextbus.asp?s=977,,,KAONOHI ST + OPP MOANALUA LP,0,
21.341298,976,-157.943358,976,http://hea.thebus.org/nextbus.asp?s=976,,,HICKAM AFB MAIN GATE,0,
21.329179,975,-157.886763,975,http://hea.thebus.org/nextbus.asp?s=975,,,NIMITZ HWY + SAND ISLAND ACCESS RD,0,
21.334165,974,-157.896205,974,http://hea.thebus.org/nextbus.asp?s=974,,,NIMITZ HWY + KEEHI LAGOON PARK,0,
21.334484,973,-157.900095,973,http://hea.thebus.org/nextbus.asp?s=973,,,NIMITZ HWY + LAGOON DR,0,
21.33529,972,-157.904458,972,http://hea.thebus.org/nextbus.asp?s=972,,,NIMITZ HWY + OPP PELTIER AVE,0,
21.33568,971,-157.906761,971,http://hea.thebus.org/nextbus.asp?s=971,,,NIMITZ HWY + OHOHIA ST,0,
21.336202,970,-157.910116,970,http://hea.thebus.org/nextbus.asp?s=970,,,NIMITZ HWY + OHOHIA ST,0,
21.301576,596,-157.854424,596,http://hea.thebus.org/nextbus.asp?s=596,,,KAPIOLANI BL + COOKE ST,0,
21.385821,979,-157.940155,979,http://hea.thebus.org/nextbus.asp?s=979,,,MOANALUA RD + OPP UALO ST,0,
21.385753,978,-157.942627,978,http://hea.thebus.org/nextbus.asp?s=978,,,KAONOHI ST + MOANALUA RD,0,
21.314152,182,-157.862202,182,http://hea.thebus.org/nextbus.asp?s=182,,,RIVER ST + N BERETANIA ST,0,
21.273163,183,-157.816911,183,http://hea.thebus.org/nextbus.asp?s=183,,,KAPAHULU AVE + PAKI,0,
21.324304,180,-157.861303,180,http://hea.thebus.org/nextbus.asp?s=180,,,SCHOOL ST + MOMOLIO ST,0,
21.304191,181,-157.853537,181,http://hea.thebus.org/nextbus.asp?s=181,,,ALAPAI ST + S HOTEL ST,0,
21.312342,186,-157.663624,186,http://hea.thebus.org/nextbus.asp?s=186,,,SEA LIFE PARK,0,
21.297093,187,-157.662381,187,http://hea.thebus.org/nextbus.asp?s=187,,,KALANIANAOLE HWY + HAWAII KAI GOLF C,0,
21.27464,184,-157.815752,184,http://hea.thebus.org/nextbus.asp?s=184,,,KAPAHULU AVE + LEAHI AVE,0,
21.298703,598,-157.852303,598,http://hea.thebus.org/nextbus.asp?s=598,,,KAPIOLANI BL + WARD AVE,0,
21.380436,2110,-158.026547,2110,http://hea.thebus.org/nextbus.asp?s=2110,,,WAIPAHU ST + HENE ST,0,
21.390189,2111,-158.004701,2111,http://hea.thebus.org/nextbus.asp?s=2111,,,WAIPAHU ST + PAIWA ST,0,
21.29046,188,-157.665768,188,http://hea.thebus.org/nextbus.asp?s=188,,,KALANIANAOLE HWY + KEALAHOU ST,0,
21.286543,189,-157.673214,189,http://hea.thebus.org/nextbus.asp?s=189,,,KALANIANAOLE HWY + OPP SANDY BEACH P,0,
21.344771,2115,-158.079916,2115,http://hea.thebus.org/nextbus.asp?s=2115,,,MAKAKILO DR + OPP PALAILAI ST,0,
21.34383,2116,-158.081112,2116,http://hea.thebus.org/nextbus.asp?s=2116,,,PALAILAI ST + AKAULA ST,0,
21.378793,1559,-157.752277,1559,http://hea.thebus.org/nextbus.asp?s=1559,,,KALANIANAOLE HWY + ULUPII ST,0,
21.392948,2622,-157.937636,2622,http://hea.thebus.org/nextbus.asp?s=2622,,,KAONOHI ST + PEARL COUNTRY CLUB,0,
21.394174,2623,-157.934861,2623,http://hea.thebus.org/nextbus.asp?s=2623,,,KAONOHI ST + OPP 98-618,0,
21.389579,2620,-157.940383,2620,http://hea.thebus.org/nextbus.asp?s=2620,,,KAONOHI ST + 98-401,0,
21.392119,2621,-157.939118,2621,http://hea.thebus.org/nextbus.asp?s=2621,,,KAONOHI ST + OPP PUAALII ST,0,
21.396173,2626,-157.927767,2626,http://hea.thebus.org/nextbus.asp?s=2626,,,KAONOHI ST + OPP KAONOHI PL,0,
21.395977,2627,-157.926121,2627,http://hea.thebus.org/nextbus.asp?s=2627,,,KAONOHI ST + IHO PL,0,
21.395506,2624,-157.932635,2624,http://hea.thebus.org/nextbus.asp?s=2624,,,KAONOHI ST + 98-715,0,
21.396408,2625,-157.930024,2625,http://hea.thebus.org/nextbus.asp?s=2625,,,KAONOHI ST + 98-831,0,
21.395984,2628,-157.923481,2628,http://hea.thebus.org/nextbus.asp?s=2628,,,KAONOHI ST + 98-1039,0,
21.396649,2629,-157.921315,2629,http://hea.thebus.org/nextbus.asp?s=2629,,,KAONOHI ST + MAHOLA PL,0,
21.385397,1919,-157.919789,1919,http://hea.thebus.org/nextbus.asp?s=1919,,,AIEA HEIGHTS DR + OPP AUAMO ST,0,
21.38704,1918,-157.917913,1918,http://hea.thebus.org/nextbus.asp?s=1918,,,AIEA HEIGHTS DR + WAIPAO PL,0,
21.313783,1089,-158.010879,1089,http://hea.thebus.org/nextbus.asp?s=1089,,,FORT WEAVER RD + OPP MONEHA PL,0,
21.287634,3289,-157.824128,3289,http://hea.thebus.org/nextbus.asp?s=3289,,,KAPIOLANI BL + DATE ST,0,
21.299403,3288,-157.834897,3288,http://hea.thebus.org/nextbus.asp?s=3288,,,PUNAHOU ST + S BERETANIA ST,0,
21.388894,1911,-157.927571,1911,http://hea.thebus.org/nextbus.asp?s=1911,,,KAAMILO ST + KUAWA ST,0,
21.387516,1910,-157.929676,1910,http://hea.thebus.org/nextbus.asp?s=1910,,,KAAMILO ST + OLENA ST,0,
21.389715,1913,-157.922565,1913,http://hea.thebus.org/nextbus.asp?s=1913,,,KAAMILO ST + MAOHU PL,0,
21.304959,3284,-157.830291,3284,http://hea.thebus.org/nextbus.asp?s=3284,,,PUNAHOU ST + NEHOA ST,0,
21.305504,3283,-157.82759,3283,http://hea.thebus.org/nextbus.asp?s=3283,,,MANOA RD + AHUALANI PL,0,
21.30628,3282,-157.824675,3282,http://hea.thebus.org/nextbus.asp?s=3282,,,MANOA RD + OPP LANIHULI DR,0,
21.307178,3281,-157.822433,3281,http://hea.thebus.org/nextbus.asp?s=3281,,,E MANOA RD + OPP MOHALA WAY,0,
21.307886,3280,-157.820587,3280,http://hea.thebus.org/nextbus.asp?s=3280,,,E MANOA RD + OPP BECKWITH ST,0,
21.306612,869,-157.818453,869,http://hea.thebus.org/nextbus.asp?s=869,,,OAHU AVE + ARMSTRONG ST,0,
21.30481,868,-157.819504,868,http://hea.thebus.org/nextbus.asp?s=868,,,OAHU AVE + KAALA ST,0,
21.378954,652,-158.142741,652,http://hea.thebus.org/nextbus.asp?s=652,,,FARRINGTON HWY + OPP NANAKULI AVE,0,
21.452952,3449,-158.022429,3449,http://hea.thebus.org/nextbus.asp?s=3449,,,KUAHELANI AVE + KAOPUA LP,0,
21.450068,3448,-158.0204,3448,http://hea.thebus.org/nextbus.asp?s=3448,,,KUAHELANI AVE + OPP KAHOEA ST,0,
21.296806,861,-157.817628,861,http://hea.thebus.org/nextbus.asp?s=861,,,DOLE ST + UH LAW SCHOOL,0,
21.296854,860,-157.819305,860,http://hea.thebus.org/nextbus.asp?s=860,,,DOLE ST + LOWER CAMPUS RD,0,
21.299117,863,-157.814394,863,http://hea.thebus.org/nextbus.asp?s=863,,,EAST-WEST RD + JEFFERSON HALL,0,
21.440634,3446,-158.017837,3446,http://hea.thebus.org/nextbus.asp?s=3446,,,LANIKUHANA AVE + HOKUALA ST,0,
21.301502,865,-157.819702,865,http://hea.thebus.org/nextbus.asp?s=865,,,MAILE WAY + UNIVERSITY AVE,0,
21.442355,3440,-158.015594,3440,http://hea.thebus.org/nextbus.asp?s=3440,,,KUAHELANI AVE + HOKUALA ST,0,
21.433876,3443,-158.018219,3443,http://hea.thebus.org/nextbus.asp?s=3443,,,LANIKUHANA AVE + MAKOHILANI ST,0,
21.435093,3442,-158.016646,3442,http://hea.thebus.org/nextbus.asp?s=3442,,,LANIKUHANA AVE + MAKOHILANI ST,0,
21.409674,2024,-157.968102,2024,http://hea.thebus.org/nextbus.asp?s=2024,,,KUAHAKA ST + 1651,0,
21.410431,2025,-157.967429,2025,http://hea.thebus.org/nextbus.asp?s=2025,,,KUAHAKA ST + KALAUIPO ST,0,
21.409623,2026,-157.963554,2026,http://hea.thebus.org/nextbus.asp?s=2026,,,KUAHAKA ST + WAIMANO HOME RD,0,
21.407138,2027,-157.964393,2027,http://hea.thebus.org/nextbus.asp?s=2027,,,WAIMANO HOME RD + HOOMOANA ST,0,
21.406793,2020,-157.975302,2020,http://hea.thebus.org/nextbus.asp?s=2020,,,KAWELOKA ST + 1266,0,
21.408392,2021,-157.97437,2021,http://hea.thebus.org/nextbus.asp?s=2021,,,KAWELOKA ST + KUMOANA ST,0,
21.409887,2022,-157.972297,2022,http://hea.thebus.org/nextbus.asp?s=2022,,,KAWELOKA ST + KUMANO ST,0,
21.408749,2023,-157.96961,2023,http://hea.thebus.org/nextbus.asp?s=2023,,,PAAKAMAA ST + KUAHAKA ST,0,
21.343062,2117,-158.082334,2117,http://hea.thebus.org/nextbus.asp?s=2117,,,PALAILAI ST + UALEHEI ST,0,
21.404399,2028,-157.96412,2028,http://hea.thebus.org/nextbus.asp?s=2028,,,HOOMAEMAE ST + OPP HOOLANA ST,0,
21.403292,2029,-157.962868,2029,http://hea.thebus.org/nextbus.asp?s=2029,,,HOOMAEMAE ST + PEARL CITY RECREATION,0,
21.398804,2758,-158.158181,2758,http://hea.thebus.org/nextbus.asp?s=2758,,,HAKIMO RD + WAIOLU ST,0,
21.399475,2759,-158.155997,2759,http://hea.thebus.org/nextbus.asp?s=2759,,,HAKIMO RD + KAUKAI RD,0,
21.288917,883,-157.840907,883,http://hea.thebus.org/nextbus.asp?s=883,,,ALA MOANA BL + OPP ATKINSON DR,0,
21.28887,882,-157.840496,882,http://hea.thebus.org/nextbus.asp?s=882,,,ALA MOANA BL + ATKINSON DR,0,
21.28551,880,-157.83839,880,http://hea.thebus.org/nextbus.asp?s=880,,,ALA MOANA BL + HOBRON LN,0,
21.281926,887,-157.833372,887,http://hea.thebus.org/nextbus.asp?s=887,,,KALIA RD + OPP MALUHIA ST,0,
21.283285,886,-157.8352,886,http://hea.thebus.org/nextbus.asp?s=886,,,KALIA RD + PAOA PL,0,
21.284542,885,-157.837246,885,http://hea.thebus.org/nextbus.asp?s=885,,,ALA MOANA BL + 1811,0,
21.28527,884,-157.83842,884,http://hea.thebus.org/nextbus.asp?s=884,,,ALA MOANA BL + HOBRON LN,0,
21.312071,3728,-158.007142,3728,http://hea.thebus.org/nextbus.asp?s=3728,,,FORT WEAVER RD + OPP PARISH DR,0,
21.281184,889,-157.831281,889,http://hea.thebus.org/nextbus.asp?s=889,,,SARATOGA RD + KALAKAUA AVE,0,
21.279674,888,-157.833051,888,http://hea.thebus.org/nextbus.asp?s=888,,,KALIA RD + SARATOGA RD,0,
21.383165,1340,-158.022474,1340,http://hea.thebus.org/nextbus.asp?s=1340,,,HOAEAE ST + HAAA ST,0,
21.346022,2824,-157.912391,2824,http://hea.thebus.org/nextbus.asp?s=2824,,,ALA ILIMA ST + ALA LILIKOI ST,0,
21.348982,2825,-157.91233,2825,http://hea.thebus.org/nextbus.asp?s=2825,,,LIKINI ST + ALA LEHUA ST,0,
21.353429,657,-158.129883,657,http://hea.thebus.org/nextbus.asp?s=657,,,FARRINGTON HWY + KAHE POINT BEACH PA,0,
21.342473,353,-157.831312,353,http://hea.thebus.org/nextbus.asp?s=353,,,NUUANU PALI DR + 3511,0,
21.409422,1500,-157.798226,1500,http://hea.thebus.org/nextbus.asp?s=1500,,,PUA INIA ST + KAMEHAMEHA HWY,0,
21.341616,352,-157.833096,352,http://hea.thebus.org/nextbus.asp?s=352,,,PALI HWY + KEPOLA PL,0,
21.313725,775,-157.805075,775,http://hea.thebus.org/nextbus.asp?s=775,,,E MANOA RD + KAHALOA DR,0,
21.311786,774,-157.807101,774,http://hea.thebus.org/nextbus.asp?s=774,,,E MANOA RD + LOI ST,0,
21.315612,777,-157.803929,777,http://hea.thebus.org/nextbus.asp?s=777,,,E MANOA RD + KOLOMONA PL,0,
21.31455,776,-157.804571,776,http://hea.thebus.org/nextbus.asp?s=776,,,E MANOA RD + KAAMALIO DR,0,
21.301681,770,-157.857367,770,http://hea.thebus.org/nextbus.asp?s=770,,,QUEEN ST + EMILY ST,0,
21.310681,773,-157.808751,773,http://hea.thebus.org/nextbus.asp?s=773,,,E MANOA RD + LOWREY AVE,0,
21.317203,779,-157.801932,779,http://hea.thebus.org/nextbus.asp?s=779,,,E MANOA RD + OPP AKAKA PL,0,
21.316395,778,-157.803167,778,http://hea.thebus.org/nextbus.asp?s=778,,,E MANOA RD + 3355,0,
21.338107,77,-157.871768,77,http://hea.thebus.org/nextbus.asp?s=77,,,SCHOOL ST + GULICK AVE,0,
21.337217,76,-157.870532,76,http://hea.thebus.org/nextbus.asp?s=76,,,SCHOOL ST + LEILANI ST,0,
21.335787,75,-157.86916,75,http://hea.thebus.org/nextbus.asp?s=75,,,SCHOOL ST + LIKELIKE HWY,0,
21.334161,74,-157.867828,74,http://hea.thebus.org/nextbus.asp?s=74,,,SCHOOL ST + KAPALAMA ST,0,
21.331841,73,-157.866011,73,http://hea.thebus.org/nextbus.asp?s=73,,,SCHOOL ST + HOUGHTAILING ST,0,
21.330225,72,-157.864659,72,http://hea.thebus.org/nextbus.asp?s=72,,,SCHOOL ST + POHAKU ST,0,
21.329137,71,-157.864208,71,http://hea.thebus.org/nextbus.asp?s=71,,,SCHOOL ST + OPP KOKEA ST,0,
21.3276,70,-157.863408,70,http://hea.thebus.org/nextbus.asp?s=70,,,SCHOOL ST + 1002,0,
21.348991,2972,-157.921055,2972,http://hea.thebus.org/nextbus.asp?s=2972,,,ALIAMANU ST + WANAKA ST,0,
21.28693,3057,-157.806584,3057,http://hea.thebus.org/nextbus.asp?s=3057,,,WAIALAE AVE + PALOLO AVE,0,
21.350145,2971,-157.92101,2971,http://hea.thebus.org/nextbus.asp?s=2971,,,WANAKA ST + OPP PUUKU MAUKA DR,0,
21.346058,2976,-157.916769,2976,http://hea.thebus.org/nextbus.asp?s=2976,,,LIKINI ST + LIKINI PL,0,
21.344206,2977,-157.912847,2977,http://hea.thebus.org/nextbus.asp?s=2977,,,ALA LILIKOI ST + SALT LAKE BL,0,
21.340943,79,-157.874428,79,http://hea.thebus.org/nextbus.asp?s=79,,,SCHOOL ST + KAMEHAMEHA IV RD,0,
21.339556,78,-157.873004,78,http://hea.thebus.org/nextbus.asp?s=78,,,SCHOOL ST + KINO ST,0,
21.374017,1042,-157.91944,1042,http://hea.thebus.org/nextbus.asp?s=1042,,,KAHUAPAANI ST + ULUNE ST,0,
21.375258,1041,-157.918234,1041,http://hea.thebus.org/nextbus.asp?s=1041,,,HALAWA HEIGHTS RD + HULUMANU ST,0,
21.377206,1040,-157.916555,1040,http://hea.thebus.org/nextbus.asp?s=1040,,,HALAWA HEIGHTS RD + IWAIWA ST,0,
21.474565,1044,-158.218436,1044,http://hea.thebus.org/nextbus.asp?s=1044,,,FARRINGTON HWY + OPP UPENA ST (WEST),0,
21.384141,1049,-158.006684,1049,http://hea.thebus.org/nextbus.asp?s=1049,,,WAIPAHU DEPOT RD + FARRINGTON HWY,0,
21.384785,1048,-158.005985,1048,http://hea.thebus.org/nextbus.asp?s=1048,,,HIKIMOE ST + KAHUAILANI ST,0,
21.497881,1681,-158.025419,1681,http://hea.thebus.org/nextbus.asp?s=1681,,,CALIFORNIA AVE + CANE ST,0,
21.302667,3027,-157.789132,3027,http://hea.thebus.org/nextbus.asp?s=3027,,,10TH AVE + HANAKEALOHA PL,0,
21.496683,1683,-158.028363,1683,http://hea.thebus.org/nextbus.asp?s=1683,,,CALIFORNIA AVE + MANGO ST,0,
21.497421,1682,-158.026549,1682,http://hea.thebus.org/nextbus.asp?s=1682,,,CALIFORNIA AVE + LEHUA ST,0,
21.492743,1685,-158.028639,1685,http://hea.thebus.org/nextbus.asp?s=1685,,,KAMEHAMEHA HWY + OHAI ST,0,
21.494747,1684,-158.029431,1684,http://hea.thebus.org/nextbus.asp?s=1684,,,KAMEHAMEHA HWY + OLIVE AVE,0,
21.478479,1687,-158.026486,1687,http://hea.thebus.org/nextbus.asp?s=1687,,,KAMEHAMEHA HWY + OPP LEILEHUA GOLF C,0,
21.486203,1686,-158.027935,1686,http://hea.thebus.org/nextbus.asp?s=1686,,,KAMEHAMEHA HWY + SANTOS DUMONT AVE,0,
21.457875,1689,-158.017257,1689,http://hea.thebus.org/nextbus.asp?s=1689,,,KAMEHAMEHA HWY + OPP KIPAPA ST,0,
21.462722,1688,-158.023969,1688,http://hea.thebus.org/nextbus.asp?s=1688,,,KAMEHAMEHA HWY + WAIKALANI DR,0,
21.347854,358,-157.8246,358,http://hea.thebus.org/nextbus.asp?s=358,,,OLD PALI RD + OPP NINIKO PL,0,
21.304508,3025,-157.788721,3025,http://hea.thebus.org/nextbus.asp?s=3025,,,10TH AVE + ANUENUE SCHOOL,0,
21.394961,4302,-158.159017,4302,http://hea.thebus.org/nextbus.asp?s=4302,,,PRINCESS KAHANU AVE + FARRINGTON HWY,0,
21.39317,1269,-157.738549,1269,http://hea.thebus.org/nextbus.asp?s=1269,,,KAILUA RD + KAILUA RECREATION CENTER,0,
21.392628,1268,-157.736872,1268,http://hea.thebus.org/nextbus.asp?s=1268,,,KAILUA RD + OPP AOLOA ST,0,
21.343579,4307,-157.928233,4307,http://hea.thebus.org/nextbus.asp?s=4307,,,VALKENBURGH ST + BOUGAINVILLE DR,0,
21.315781,4306,-157.844087,4306,http://hea.thebus.org/nextbus.asp?s=4306,,,PUOWAINA DR + 2025,0,
21.315808,4305,-157.844073,4305,http://hea.thebus.org/nextbus.asp?s=4305,,,PUOWAINA DR + OPP 2025,0,
21.340813,668,-158.0764,668,http://hea.thebus.org/nextbus.asp?s=668,,,MAKAKILO DR + FARRINGTON HWY,0,
21.387301,1263,-157.729716,1263,http://hea.thebus.org/nextbus.asp?s=1263,,,WANAAO RD + PAOPUA LP,0,
